견종,세부견종,색상,출생연도,나이,체중,썸네일,입양여부,성별,중성화 여부,특징,보호장소,GPT_특성
믹스,믹스,"Black, White",2021.01,2.3,16.7,http://www.animal.go.kr/files/shelter/2023/05/202305011705216.jpg,N,M,N,"초록바탕 노란줄 목줄, 귀접힘, 코검정, 가슴, 발끝 흰털섞임, 목줄에의한 목상처, 사람좋아함, 겁있음",경기도 양주시,"겁O, 친화적, 귀접힘, 상처"
믹스,믹스,"Black, Brown",2022.01,1.3,13.3,http://www.animal.go.kr/files/shelter/2023/04/202304211604515.jpg,N,F,U,"오른귀쫑긋, 왼귀약간접힘, 코검정, 입가주변검정털, 진드기, 겁많음, 방어적입질, 꼬리단미안됨, 털상태",경기도 양주시,"진드기, 방어적, 겁O, 털상태미상, 꼬리단미O"
믹스,믹스,"Brown, White",2013.01,10.3,3.1,http://www.animal.go.kr/files/shelter/2023/04/202304141604287.jpg,N,M,Y,"귀접힘, 귀부분 갈색, 치석심함, 여윔, 발톱긺, 꼬리탈모, 꼬리쪽 만지면 입질, 꼬리단미안됨, 털상태",경기도 양주시,"치석, 여윔, 꼬리단미X, 탈모, 귀접힘, 털상태미상, 입질O, 발톱관리필요"
믹스,믹스,"Brown, White",2020.01,3.2,6.8,http://www.animal.go.kr/files/shelter/2023/03/202303311503207.jpg,N,M,N,"귀쫑긋, 코팥죽색, 머리, 가슴, 발쪽 흰털, 부정교합, 겁많으나 만지는건 허용, 꼬리단미안됨, 털상태",경기도 양주시,"부정교합, 친화적, 꼬리단미X, 겁O, 털상태미상"
시베리안허스키,시베리안허스키,"Beige, Black, Ivory",2021.01,2.2,15.0,http://www.animal.go.kr/files/shelter/2023/03/202303291703195.jpg,N,F,U,"내장칩 없음, 비율이, 허리가 길고 다리가 좀 짧 편, 돌아다닌지 몇일 되었다함, 설사한다함, 약간소심",경상북도 포항시,"활발, 비율, 소심, 설사, 짧은다리, 칩X"
푸들,푸들,White,2015.01,8.2,3.1,http://www.animal.go.kr/files/shelter/2023/03/20230329140352[2].jpg,N,F,U,"귀털만 남기고전체미용, 코검정, 쉰소리로짖음, 빨간색바탕미니마우스캐릭터옷, 치석, 귀접힘, 꼬리단미안됨",경기도 양주시,"짖음, 귀털, 치석, 귀접힘, 꼬리단미O"
믹스,믹스,"Black, Brindle",2023.01,0.4,3.2,http://www.animal.go.kr/files/shelter/2023/05/202305241505615.jpg,N,M,N,"짧 다리에 각자 개성 넘치는 무늬와 귀를 가지고 있는 아기 댕댕이 6남매, 뚱한 표정이 매력적이에요 !",경상북도 경주시,"각자개성, 매력적"
포메라니안,포메라니안,"Black, Brown, White",2017.01,6.5,3.6,http://www.animal.go.kr/files/shelter/2023/05/202307081507208.jpg,N,M,N,"방울달린 목걸이, 후지마비, 등에 피부벗겨진 상처, 혈흔, 안구충혈, 온순함, 꼬리단미 안됨, 털오염됨",경기도 양주시,"온순, 오염, 꼬리단미X"
믹스,믹스,"Brown, White",2023.01,0.5,19.0,http://www.animal.go.kr/files/shelter/2023/05/20230707160748.jpg,N,M,N,"쇠사슬 목줄, 리드줄, 귀접힘, 코검정, 입가검털, 으르렁댐, 입질없음, 겁있음, 꼬리단미안됨, 털상태",경기도 양주시,"방어적, 꼬리단미X, 겁O, 귀접힘, 입가검털, 털상태미상"
푸들,푸들,White,2013.01,10.5,3.4,http://www.animal.go.kr/files/shelter/2023/05/202307071507296.jpg,N,M,N,"치석, 활발함, 사람좋아함, 아래앞니3개 빠짐, 윗앞니 4개 빠짐, 꼬리단미안됨, 양귀외이염, 피부질환",경기도 양주시,"활발, 치석, 친화적, 꼬리단미X, 피부질환"
믹스,믹스,"Beige, White",2013.01,10.5,5.3,http://www.animal.go.kr/files/shelter/2023/05/202306301606121.jpg,N,F,U,"귀접힘, 코갈색, 코팥죽색, 겁있음, 왼윗앞니, 아래오른앞니빠짐, 치석, 노, 꼬리단미안됨, 털상태오염",경기도 양주시,"치아문제, 겁O, 귀접힘, 입질O, 오염, 노견"
믹스,믹스,White,2016.01,7.5,4.0,http://www.animal.go.kr/files/shelter/2023/05/20230629140654.jpg,N,M,N,"주황바탕초록줄목줄, 귀접힘, 코검정, 좌안결막출혈, 낑낑거림, 짖음, 사람좋아함, 진드기오염, 피부질환",경기도 양주시,"피부질환, 짖음, 친화적, 귀접힘"
믹스,믹스,"Black, Brown, White",2023.01,0.5,0.7,http://www.animal.go.kr/files/shelter/2023/05/202306281606476.jpg,N,M,N,"포유기, 귀쫑긋, 눈못뜸, 코검정, 등, 엉덩이 전체적으로 검색, 며느리발톱, 진드기오염, 어미와함께옴",경기도 양주시,"며느리발톱, 오염"
믹스,믹스,Black,2022.01,1.5,13.0,http://www.animal.go.kr/files/shelter/2023/05/202306281506225[1].jpg,N,F,U,"새끼들과함께옴, 눈곱, 심한진드기오염, 유선발달, 며느리발톱, 기력없음, 피부질환, 얌전, 꼬리단미안됨",경기도 양주시,"피부질환, 유선발달, 온순"
믹스,믹스,Black,2023.01,0.5,2.5,http://www.animal.go.kr/files/shelter/2023/05/20230620140674.jpg,N,M,Y,"보호소 출생23, 5, 18, 모견23-149, 통통하게 잘 큰 왕자님갈색 양말 신음, 공고중 입양가능",경상남도 창원시,"대형견, 양말, 잘생김, 낑낑댐, 비만"
믹스,믹스,"Brown, White",2015.01,8.4,3.0,http://www.animal.go.kr/files/shelter/2023/05/20230614140650[1].jpg,N,M,N,"귀옆으로접힘, 코팥죽색, 전신피부질환신함, 겁많음, 만지는건허용함, 설사, 이빨대부분없음, 때탐, 여윔",경기도 양주시,"여윔, 이빨부족, 친화적, 오염, 겁O, 설사"
믹스,믹스,"Brown, White",2018.01,5.4,6.8,http://www.animal.go.kr/files/shelter/2023/05/202306091606653[1].jpg,N,F,U,"귀쫑긋, 코검정, 좌측 눈 충혈, 겁있음, 만지는건 허용함, 통통함, 꼬리단미안됨, 털상태, 배수술자국",경기도 양주시,"수술, 친화적, 꼬리단미X, 겁O, 털상태미상, 비만"
믹스,믹스,White,2018.01,5.4,20.1,http://www.animal.go.kr/files/shelter/2023/05/20230609160657.jpg,N,M,N,"결막염, 눈 잘 못뜸, 전신피부질환, 머리쪽 탈모, 겁있음, 만지는건허용, 기력없음, 단미안됨, 털때탐",경기도 양주시,"결막염, 친화적, 꼬리단미X, 탈모, 겁O, 오염, 피부질환, 기력X"
믹스,믹스,"Beige, White",2023.01,0.4,8.0,http://www.animal.go.kr/files/shelter/2023/05/20230608150652.jpg,N,F,U,"귀반접힘, 눈물자국, 진드기오염, 경계, 만지는건가능, 겁있음, 털상태, 도깨비바늘 오염, 우안결막출혈",경기도 양주시,"출혈, 도깨비풀붙음, 겁O, 오염, 귀접힘, 털상태미상, 경계"
믹스,믹스,White,2021.01,2.4,10.0,http://www.animal.go.kr/files/shelter/2023/05/202306071406628.jpg,N,F,U,"귀쫑긋, 코검정, 콧등부어있음, 귀, 꼬리노란털, 약간경계함, 싫어하는거하면입질, 꼬리단미안됨, 털상태",경기도 양주시,"콧등부어있음, 꼬리단미X, 털상태미상, 입질O, 경계"
믹스,믹스,"Ivory, White",2020.01,3.4,7.5,http://www.animal.go.kr/files/shelter/2023/05/202306021106255.jpg,N,F,N,"X-RAY 촬영 결과, 교통사고로 인한 천장골, 요추, 미추골절 및 외상, 장파열, 인근 동네에서 구조",경상북도 경산시,외상
믹스,믹스,"Brown, White",2018.01,3.5,6.7,http://www.animal.go.kr/files/shelter/2021/05/20210618160607.jpg,N,F,U,"양귀반접힘, 코진갈, 유선발달, 유즙분비, 겁있음, 소심, 사람따름, 꼬리단미안됨, 털때탐, 진드기오염",경기도 양주시,"유선발달, 소심, 친화적, 코진, 겁O, 오염, 꼬리단미O"
믹스,믹스,White,2020.01,1.5,14.0,http://www.animal.go.kr/files/shelter/2021/07/202107192207595.jpg,N,M,N,"파란색 계열의 비슷한 목줄을 한 세마리가 함께 다님, 사람을 무척 따르며 성격이 너무 좋음, 매력쟁이들",전라남도 장성군,"친화적, 매력적"
믹스,믹스,White,2021.01,0.5,7.0,http://www.animal.go.kr/files/shelter/2021/07/202107192207344.jpg,N,M,U,"파란색 계열의 비슷한 목줄을 한 세마리가 함께 다님, 사람을 무척 따르며 성격이 너무 좋음, 매력쟁이들",전라남도 장성군,"친화적, 매력적"
믹스,믹스,Ivory,2011.01,10.5,4.5,http://www.animal.go.kr/files/shelter/2021/06/202107041607747.jpg,N,M,N,"폼피츠인듯, 빨간목테-목줄착용, 털심하게 엉켜있어 신고자께서 미용맡겨주심, 피부약간안좋음, 매우 온순함",경상북도 포항시,"피부질환, 온순, 털심함"
믹스,믹스,"Brown, White",2021.01,0.4,10.0,http://www.animal.go.kr/files/shelter/2021/06/202106111506874.jpg,N,F,U,"양귀반접힘, 눈곱, 코주황, 우후지가락사이습진, 상처, 겁있음, 소심, 사람따름, 꼬리단미안됨, 털때탐",경기도 양주시,"습진, 소심, 친화적, 상처, 겁O, 오염, 꼬리단미O"
믹스,믹스,"Brown, White",2019.01,2.5,4.54,http://www.animal.go.kr/files/shelter/2021/05/202106171206590.jpg,N,F,N,"빨간파란색 목줄 착용, 아이 4마리와 함께 입소, 사상충 양성, 파보 코로나 음성, 구충제 처방, 경계",충청남도 서산시,"경계, 건강"
믹스,믹스,Brown,2019.01,2.6,7.32,http://www.animal.go.kr/files/shelter/2021/07/202107281707318.jpg,N,F,U,"주황 목줄, 사상충 양성, 파보 음성, 신고된 장소에'필요하신분 가지고 가셔요'라는 쪽지와 함께 있었음",충청남도 서산시,"심장사상충O, 파보바이러스X"
믹스,믹스,Brown,2021.01,0.7,2.8,http://www.animal.go.kr/files/shelter/2021/09/202109291509594.jpg,N,M,N,"양귀반접힘, 코검정, 피부질환, 옴의심됨, 사람좋아함, 활발함, 안아준뒤낑낑거림, 꼬리단미안됨, 털때탐",경기도 양주시,"활발, 안기려함, 친화적, 꼬리단미X, 긴장"
믹스,믹스,"Brown, White",2019.01,2.7,21.0,http://www.animal.go.kr/files/shelter/2021/09/202109281509633.jpg,N,F,U,"초록바탕빨간줄무늬 목줄, 양귀반접힘, 코진갈색, 유선처짐, 발달, 오른엉덩이쪽 상처, 사람따름, 활발함",경기도 양주시,"발달, 친화적, 활발"
믹스,믹스,"Black, Brown, White",2021.01,0.7,2.2,http://www.animal.go.kr/files/shelter/2021/09/202109251609976.jpg,N,M,N,"양귀반접힘, 코검정, 피부질환, 우후지 및 꼬리 탈모, 사람따름, 활발, 낑낑댐, 꼬리단미안됨, 털때탐",경기도 양주시,"활발, 친화적, 꼬리단미X, 오염, 낑낑댐"
믹스,도사,"Beige, Black, White",2019.01,2.7,18.0,http://www.animal.go.kr/files/shelter/2021/09/202109241509862.jpg,N,F,N,"다른 이름으로는 제페니즈 마스티프 믹스, 사이즈 작편, 겁이 엄청 많아 소심하고 최대한 도망다니려고 함",경상북도 포항시,"겁O, 소심, 도망다님"
믹스,믹스,"Black, Brown, White",2019.01,2.7,20.0,http://www.animal.go.kr/files/shelter/2021/09/202109141509528.jpg,N,F,U,"사슬리드줄, 빨간바탕에 노란줄무늬 목걸이 착용, 유선발달됨, 사람따름, 온순함, 꼬리단미 안됨, 털때탐",경기도 양주시,"유선발달, 온순, 친화적, 꼬리단미X, 오염"
믹스,믹스,"Beige, Ivory",2020.01,1.7,4.0,http://www.animal.go.kr/files/shelter/2021/09/202109091609209.jpg,N,F,U,"두색목테착용, 누구를 기다리는지 온종일 한자리에만 앉아있었다함, 부정교합, 예민함, 빨리찾으러오세요!!",경상북도 포항시,"빠름, 예민, 부정교합"
믹스,믹스,"Black, White",2019.01,2.7,5.7,http://www.animal.go.kr/files/shelter/2021/09/202109041109230.jpg,N,F,N,"심장사상충검사:양성, 종합백신접종, 코로나장염접종, 광견병백신접종, 데피닛, 스팟라인, 구충제 경구투여",전라남도 순천시,"구충완료, 건강불량, 광견병백신접종, 코로나장염접종, 종합백신접종"
믹스,믹스,"Black, Brown",2019.01,2.7,11.0,http://www.animal.go.kr/files/shelter/2021/08/202108301408417.jpg,N,M,N,"목부위 상처, 염증, 진드기오염, 양후지며느리발톱, 여윔, 기력없음, 설사, 온순, 얌전, 노란거품구토",경기도 양주시,"구토, 여윔, 온순, 염증, 상처, 오염, 설사, 발톱관리필요, 기력X"
믹스,믹스,White,2018.01,3.6,11.2,http://www.animal.go.kr/files/shelter/2021/08/202108132108442.jpg,N,F,N,"심장사상충:양성, 종합백신접종, 코로나장염접종, 광견병백신접종, 프론트라인도포, 좌안검 외상, 안약처방",전라남도 순천시,"건강불량, 광견병백신접종, 외상, 프론트라인, 코로나장염접종, 안약, 종합백신접종"
믹스,믹스,"Black, Brown",2019.01,2.6,12.0,http://www.animal.go.kr/files/shelter/2021/07/202107311407512.jpg,N,F,U,"어미, 새끼들 같이옴, 빨간목줄, 쇠사슬 리드줄, 유선발달, 겁있음, 약간사람따르나경계, 칩유무확인불가",경기도 양주시,"유선발달, 친화적, 칩U, 겁O, 어미, 새끼, 슬개골이상, 경계"
믹스,믹스,White,2019.01,2.3,12.8,http://www.animal.go.kr/files/shelter/2021/04/202104151704723.jpg,N,M,N,"종합백신 접종, 코로나장염 접종, 광견병백신 접종, 심장사상충-양성, 자충-음성, 프로트라인, 레볼루션",전라남도 순천시,건강
믹스,믹스,"Black, Gray, White",2018.01,3.1,16.0,http://www.animal.go.kr/files/shelter/2021/01/202101261401139.jpg,N,M,N,"양귀반접힘, 코검정, 꼬리위로 말려 올라감, 겁약간, 사람좋아함, 얌전함, 한번만져준뒤 낑낑거림, 짖음",경기도 양주시,"짖음, 온순, 친화적, 겁O, 낑낑댐"
믹스,믹스,"Brown, White",2013.01,8.1,6.1,http://www.animal.go.kr/files/shelter/2020/11/20210223140210.jpg,N,F,U,"파란바탕노란줄무늬 목줄, 양귀쫑긋, 코검정, 콧등짝탈모, 거친털, 겁약간, 사람좋아함, 활발함, 백내장",경기도 양주시,"털상태불량, 활발, 친화적, 탈모, 백내장, 겁O"
라브라도리트리버,라브라도리트리버,Ivory,2018.01,3.1,20.0,http://www.animal.go.kr/files/shelter/2020/11/20210212170234.jpg,N,F,N,"콧등 얼룩, 눈매가 진하고 예쁨, 사람 너무 좋아함, 전형적인 리트리버의 친근함, 발이 포동포동 귀여움",전라남도 장성군,"귀여움, 친화적"
믹스,믹스,"Black, White",2011.01,10.1,3.8,http://www.animal.go.kr/files/shelter/2020/11/202101271101922.jpg,N,F,U,"야자수와코끼리그려진갈색옷, 양눈백내장, 가슴쪽큰종양, 온순함, 사람보이면짖음, 전신피부질환, 양귀외이염",경기도 양주시,"피부질환, 짖음, 온순, 이염"
믹스,믹스,"Black, White",2020.01,1.1,6.0,http://www.animal.go.kr/files/shelter/2020/11/202101191401140.jpg,N,F,N,"포획틀에 잡힘, 경계있고 약간 입질있음, 같 장소에서 들어온 아이들 중에서 온순한편, 발끝-꼬리끝 흰털",경상북도 포항시,"입질O, 온순, 경계"
믹스,믹스,"Beige, Ivory",2021.01,0.0,7.0,http://www.animal.go.kr/files/shelter/2020/11/202101051501102.jpg,N,F,N,"옷착용, 포도젤리색 코와 황색 쫑긋한 귀, 덩치는 크지만 애기애기한 이빨, 선한 눈빛, 얌전하고 온순함",경상북도 포항시,"온순, 이빨, 덩치"
치와와,치와와,"Brown, White",2011.01,10.0,2.8,http://www.animal.go.kr/files/shelter/2020/11/202101021501777.jpg,N,F,U,"양눈백내장, 눈물자국약간있음, 코갈색, 꼬리끝뭉툭함, 양슬개골탈구, 배꼽탈장, 겁있음, 덜덜떪, 단미됨",경기도 양주시,"탈구, 긴장, 겁O, 꼬리단미O, 탈장, 꼬리뭉툭"
믹스,믹스,White,2017.01,4.0,4.7,http://www.animal.go.kr/files/shelter/2020/11/202012241112834.jpg,N,F,U,"양귀쫑긋, 귀뒤로잘넘김, 양눈눈곱눈물자국, 몸일부도깨비풀오염, 유선짝처짐, 겁많음, 소심함, 방어적입질",경기도 양주시,"귀뒤로넘김, 유선발달, 소심, 도깨비풀붙음, 겁O, 입질O"
믹스,믹스,"Black, Brown, White",2010.01,11.0,5.6,http://www.animal.go.kr/files/shelter/2020/11/202012211112799.jpg,N,F,U,"양귀쫑긋, 코검정, 부정교합, 아래앞니 빠짐, 생식기쪽 까짐, 겁많음, 방어적입질, 꼬리단미안됨, 털상",경기도 양주시,"방어적, 부정교합, 생식기까짐, 겁O, 꼬리단미O"
믹스,믹스,"Beige, White",2016.01,5.0,16.0,http://www.animal.go.kr/files/shelter/2020/11/20201221111211.jpg,N,M,N,"양귀쫑긋, 오른귀 파인자국, 코색, 얼굴 피부질환, 털때탐, 겁많음, 방어적입질, 꼬리단미안됨, 털때탐",경기도 양주시,"귀파인, 방어적, 겁O, 오염, 꼬리단미O, 피부질환"
믹스,믹스,"Beige, Brown",2019.01,2.0,25.0,http://www.animal.go.kr/files/shelter/2020/11/202012181212609.jpg,N,F,U,"사슬로 된 목줄 착용중, 겁이 있지만 사람에게 거부감이 크게 없는 편, 등 중앙에 검 털이 조금 나있음",경기도 화성시,"겁O, 검털, 친화적"
믹스,믹스,"Brown, White",2020.01,1.1,13.4,http://www.animal.go.kr/files/shelter/2021/01/202102061402328.jpg,N,M,N,"양귀쫑긋, 양눈눈곱약간, 코진갈분홍, 피부질환, 몸일부 탈모 및 피부 붉음, 겁많음, 소심함, 움찔거림",경기도 양주시,"소심, 방어적, 탈모, 코진, 겁O, 피부질환"
믹스,믹스,"Black, Brown",2019.01,2.3,13.0,http://www.animal.go.kr/files/shelter/2021/03/202104051504113.jpg,N,F,U,"들개포획건, 생식기쪽 종양으로 보이는 큰 덩어리 달려있음, 상처로 출혈, 염증, 소심, 겁, 방어적입질",경기도 양주시,"대형견, 소심, 염증, 출혈, 겁O, 입질O"
믹스,믹스,"Beige, Black",2018.01,3.2,3.4,http://www.animal.go.kr/files/shelter/2021/03/202103291703666.jpg,N,F,U,"여자를 잘 따르며 안겨있는거 좋아하는 사랑둥이, 자꾸 안기려해서 사진 겨우 찍음, 약간 겁쟁이, 깨끗함",경상북도 포항시,"애교, 신중, 겁O, 깨끗함"
믹스,믹스,Brown,2015.01,6.2,18.0,http://www.animal.go.kr/files/shelter/2021/03/20210326130335.jpg,N,M,N,"파란바탕노란줄무늬 목줄, 양귀반접힘, 코검정, 짝여윔, 겁약간, 얌전, 사람따름, 꼬리단미안됨, 털때탐",경기도 양주시,"온순, 친화적, 꼬리단미X, 겁O, 오염"
믹스,믹스,"Brown, White",2021.01,0.2,10.0,http://www.animal.go.kr/files/shelter/2021/03/202103251103604.jpg,N,M,N,"양귀반접힘, 코갈색, 오른위, 왼아래송곳니 회색, 앞니영구치, 이갈이중, 겁약간, 호기심많음, 사람따름",경기도 양주시,"친화적, 호기심, 겁O, 영구치"
